"Intercept","kamar","rumah","dis_SD","dis_SMP","dis_SMA","y","yhat","residual","CV_Score","Stud_residual","Intercept_SE","kamar_SE","rumah_SE","dis_SD_SE","dis_SMP_SE","dis_SMA_SE","Intercept_TV","kamar_TV","rumah_TV","dis_SD_TV","dis_SMP_TV","dis_SMA_TV","Local_R2","X","Y"
-374837355.698214,113815035.203142,12363083.1593895,137815415562.326,-136059247219.262,1907320265.33582,9.95e+08,1156121010.49483,-161121010.494831,0,-0.362966733025677,32677895.6946393,2378589.52826343,147620.532014716,5159440216.83249,5076470837.71147,3039070277.66222,-11.4706699354483,47.8498008381615,83.7490760306769,26.7113116482497,-26.8019361420383,0.627599920724113,0.893312249459247,110.421435207952,-7.07751153935159
-402997752.210538,127904950.301278,12108362.6539584,107084889611.062,-92967703967.752,-24003027774.201,7.44e+08,908845060.173916,-164845060.173916,0,-0.372281675329853,35273844.7201241,2357783.36895065,174184.891546849,6373561837.93452,6792939888.08314,2262545086.88202,-11.4248320648932,54.2479652650206,69.5144254270855,16.8014200432964,-13.6859306131717,-10.608861636998,0.923670179072546,110.333598092503,-6.99689530676631
-364694382.145809,113584958.466104,12858604.0049434,131049997341.995,-143458745020.604,-2387133122.61304,3.77e+09,4432587261.54417,-662587261.544174,0,-1.49398562106297,39000600.7846865,3188550.37944118,241965.835416249,6373248036.87747,6437216103.82407,2386844690.61973,-9.35099395414969,35.6227579775643,53.142229698763,20.562513271679,-22.2858364092175,-1.00012084238008,0.924781693338172,110.324690911141,-7.06436226588356
-171622087.687599,120695489.034198,11449628.1744862,159786203341.399,-142495578957.742,-11629349475.1399,4.3e+08,391876990.771078,38123009.2289217,0,0.0859251288322107,32631278.7536734,2471723.40726076,144677.915089659,5855831555.89932,5584278537.04344,2945265998.45536,-5.25943494225704,48.8304996747012,79.1387418555947,27.2866802632713,-25.517276405984,-3.94848868701125,0.883711940842348,110.449582884198,-7.07115582744761
-164333260.093931,121065199.203571,11426944.1870236,161150985770.567,-142910924416.863,-12675218131.2621,4.3e+08,243753295.690823,186246704.309177,0,0.419901619770293,32655405.4888316,2469719.52081826,144714.469401093,5851676338.84291,5594861990.15845,2925590604.63614,-5.03234480276579,49.0198171019276,78.9620017563862,27.5392855720438,-25.5432439027537,-4.3325330998725,0.882620889231265,110.449451306508,-7.06945337988993
-361301095.88782,113618494.690669,12292725.2428843,96810268572.9968,-99076460430.9044,-2319440960.24939,1.5e+08,145352640.107533,4647359.89246741,0,0.0105185162629382,58206352.5757945,2536274.76331715,207380.805233076,9830102248.68621,8772564499.34927,8360729188.77,-6.20724508407129,44.797391960037,59.2760994879368,9.84834807653556,-11.2938993424618,-0.277420893307348,0.975248092185814,110.432708506164,-7.24562726854805
-363655280.479115,113651474.480327,12849250.8341404,131037699154.578,-143500715057.816,-2363348222.2561,1.975e+09,2026909696.5965,-51909696.5965018,0,-0.116889527158039,38969956.7972328,3186413.64476298,241602.3917309,6369004338.9436,6434953682.77513,2387186495.14961,-9.3316829261904,35.6675206519776,53.1834587484219,20.5742832287523,-22.3001939302118,-0.990014071819716,0.924732655659181,110.324942664863,-7.0644779405455
-410210213.261974,115105783.635544,12506871.9882034,135776687968.981,-132431041520.428,-1523806782.16602,1.5e+08,554405410.248102,-404405410.248102,0,-0.91068055475087,33401898.3229292,2324604.27961888,149112.542571896,5018514110.59536,4950880624.50705,2839798314.06756,-12.2810449063723,49.5162917167197,83.8753854805547,27.0551571594312,-26.7489870115005,-0.536589790414872,0.896857024603168,110.413049830476,-7.0803948533156
-566231.01827383,140426167.966082,10584972.1765152,206004665876.12,-143070207538.892,-54388224163.0251,3703044000,2956119579.02224,746924420.977756,0,1.68139991146223,36206434.8977271,2556989.76672475,149380.819119407,6353974499.62169,5940218811.96494,2803003341.49084,-0.0156389608607772,54.9185490663712,70.8589780060992,32.4213869426743,-24.0850063049388,-19.4035530953372,0.85379368251228,110.457894086074,-7.03611070691754
-9014824.19885015,139568664.545541,10663278.3164757,205880355746.877,-143757880319.434,-53256682098.1707,4643271000,3343427728.07285,1299843271.92715,0,2.92735162596407,36114681.8826189,2550744.06269404,149532.941251364,6340964242.09539,5924789385.40789,2794221720.04248,-0.249616602692236,54.7168438365907,71.3105635938155,32.4683041705411,-24.2637958867354,-19.0595763092705,0.854093210712143,110.457599202698,-7.03714301627043
-7843698.04914987,140070128.351738,10638948.4066419,206481183999.818,-143570176607.264,-53743912282.209,1056781000,1071711574.84433,-14930574.844327,0,-0.0336223080732206,36167828.1503762,2554655.56726308,149522.028216041,6353314970.64987,5935721576.29065,2806533521.32271,-0.216869479044687,54.8293594434736,71.1530503804425,32.4997556320897,-24.1874850027894,-19.1495707690246,0.853862098228925,110.458298780299,-7.03729472143861
-11110906.2434255,138993624.179193,10688337.7732139,205017824982.346,-144068124699.213,-52363062699.1245,1635945000,1817561751.03867,-181616751.03867,0,-0.408857246635792,36015184.2782052,2545777.66104528,149450.14384342,6323553242.90883,5911012145.97128,2783640518.69724,-0.30850616111242,54.5977075319778,71.5177483162022,32.4213013011713,-24.3728351662082,-18.811000324004,0.854491493894819,110.45713379569,-7.03752990952979
-384008698.671333,120618308.366157,12528412.6341793,136467672741.849,-145367470336.693,-5676865125.50269,559900000,830042516.334476,-270142516.334476,0,-0.610216645938899,33399849.9948314,2623734.61458615,197808.104377977,5720855848.75013,5957650088.25538,2325890163.68021,-11.4973180637266,45.9719926305054,63.3361948115111,23.8544155542154,-24.4001356547043,-2.440727947583,0.922141160708994,110.339013069574,-7.04095565650724
254832909.97945,168198647.767249,7503990.91056735,183060817438.722,-118459633796.005,-70043133907.8413,5.25e+08,414445446.580437,110554553.419563,0,0.249379118584106,35342791.3824157,2998516.45558517,149890.869669554,6805263124.78714,6140961716.03565,3757109245.30278,7.2103221056342,56.0939552137373,50.0630287028856,26.8998882309121,-19.2900785371575,-18.6428259959198,0.857095300250669,110.494931098194,-7.00793191478895
244384785.612017,168970111.092353,7595753.34445419,192956893871.676,-122986086126.98,-72288277462.2117,3.5e+09,3977420169.14529,-477420169.145288,0,-1.0780064784628,35254016.4164791,2845413.78650151,149899.267144929,6599844955.08101,6179402579.2764,3406676893.7989,6.932111868473,59.3833177775192,50.6723847896488,29.2365798264888,-19.9025851689018,-21.2195872152702,0.856193500396563,110.483387238045,-7.01549407014297
-443740349.18667,110198078.292238,13417209.0030151,133143832407.94,-140348075023.363,-4241926556.30957,3.2e+09,3034468305.60806,165531694.391941,0,0.374005088413828,38183233.3517398,3148885.03130908,249846.229307128,6290037474.82901,6323412331.48374,2347166239.59499,-11.6213403170701,34.9959040093711,53.7018671053137,21.1674148112384,-22.1949902467346,-1.80725441800898,0.927446975750351,110.317767250091,-7.05355488437537
-374498170.453894,113824145.262141,12361849.5488111,137850976310.932,-136088595479.077,1887633484.59509,6.47e+08,933620365.810881,-286620365.810881,0,-0.645817173017347,32672863.4832495,2378358.74524088,147607.882464514,5159351797.48146,5076626646.42748,3037721156.11141,-11.4620553734413,47.8582743204341,83.7478957248981,26.7186619021064,-26.8068946088137,0.621397879393069,0.893291869508316,110.421433122082,-7.07745124722384
31494633.538383,142310325.456108,10252702.9786619,201824458393.885,-140363957913.308,-55527707776.6697,810500000,1200445039.91942,-389945039.919425,0,-0.879171196744761,36227166.2844244,2565983.17734112,148186.706751615,6342025629.23938,5953025381.29187,2791660642.56572,0.869365086165293,55.4603501350971,69.1877375738373,31.8233432333338,-23.5785922153834,-19.8905651102478,0.854656025754149,110.457012680303,-7.03224567274515
54008831.6949143,129012785.363498,10368184.8848809,167364452763.804,-149956715447.772,-31253085519.0094,1.833e+09,1615697349.53312,217302650.466876,0,0.489593465016635,31675208.9479229,2412436.83660189,142068.641345093,5343756160.94291,5397948465.93122,2264481656.89825,1.70508209697085,53.4782023745013,72.9801086764525,31.3196275659165,-27.7803162431457,-13.8014301965325,0.87440744546239,110.42469416926,-7.02809829382505
153835997.082128,145916141.884769,9037263.47597137,164090911571.797,-131732520134.548,-50340789221.3444,3.6e+09,3739523753.89286,-139523753.892856,0,-0.314768163212105,31503863.5863166,2615430.7338924,140827.273994881,5588488079.2881,5374445624.32364,2422891605.88264,4.88308351960186,55.790482230669,64.1726791949396,29.3623085964782,-24.5109038852964,-20.7771528446093,0.881946481577462,110.430094077972,-6.99822342272309
138043869.167261,155060720.405877,8731243.54506287,156506855170.236,-124410075945.007,-52680528157.7286,2.65e+09,2344366054.73294,305633945.26706,0,0.689117159183295,34493482.8285654,2689604.29627715,151370.011716596,5548222561.02088,5351022575.4899,2360147307.85117,4.00202756715947,57.6518711769258,57.6814617773171,28.2084673873353,-23.2497759428004,-22.3208644572666,0.883996704572052,110.42000729556,-6.98073161200414
236645013.984053,166583894.700394,7705835.75410405,163470778301.585,-115091095137.58,-69887266667.2368,1.1e+09,2006747218.10821,-906747218.108213,0,-2.0416786407916,33445493.3028438,2741069.39615009,144551.150317916,6316299967.12945,5971047701.63327,2939214977.17227,7.07554264011803,60.7733226069962,53.3087127785311,25.8807813359562,-19.2748577617457,-23.7775280848879,0.82985709496822,110.468557390175,-6.99807889735209
20935319.1907458,158507920.183741,8880293.52403157,154455954043.103,-113785571061.547,-51999040882.8085,5.5e+08,869216917.548514,-319216917.548514,0,-0.719919694960593,36189685.0884366,2731658.4887518,149796.050544411,5466741983.32096,5267749746.45204,2333099635.7154,0.578488570419617,58.0262579807953,59.2825611340053,28.2537486704783,-21.6004131817736,-22.2875354686102,0.884555595484799,110.412794453103,-6.9662922853037
-593469440,166014976,10538784,1143472128,66739765248,-67914170368,3.6e+08,326090202.747635,33909797.2523651,0,0.0773079877351715,189858813481.318,5389396301.96323,654642134.624047,33458629618671,21521705249604.2,12010340597821.1,-0.00312584614386835,0.0308040022849172,0.0160985421539545,3.41757011877709e-05,0.00310104447923463,-0.00565464149953589,0.998191660885349,111.548722485308,-6.63766394333979
-320228526.023278,130405188.127858,11575562.4088773,103427452026.983,-90660978543.1071,-24906794019.1852,6.5e+08,454228830.985712,195771169.014288,0,0.443317745376985,33830193.8533804,2329237.53350306,160719.144687633,6440931777.66619,6842319489.80461,2252176101.10466,-9.46576089428114,55.9862127636828,72.0235441233535,16.0578400140203,-13.2500358508831,-11.058990461256,0.921018856434521,110.342977887987,-6.98685779041259
-363856873.52165,113787676.607015,12836880.1078963,131199731450.463,-143582110007.814,-2337349446.78369,4e+08,508558225.555129,-108558225.555129,0,-0.244705349208252,38701974.0782234,3168184.1427637,239792.160897001,6333524630.97866,6411225938.57026,2386669511.19839,-9.40150682717716,35.9157395781151,53.5333601393676,20.715121373135,-22.3954219338951,-0.979335193170529,0.924602355756612,110.325909408502,-7.06405121114346
-363757220.465267,113706963.852523,12843070.4193522,131141717019.23,-143552915116.206,-2353855840.6792,4.55e+09,3732318911.53146,817681088.468541,0,1.84190046580038,38845567.4488271,3177251.14661911,240742.477766388,6351792632.81883,6424050303.59682,2387206259.7118,-9.36418861545683,35.7878425737664,53.3477537429639,20.6464103285801,-22.3461692128767,-0.986029519277223,0.924669620495979,110.325448086073,-7.06413524983599
82574739.7038713,132313542.22284,9844941.94570172,162692670752.161,-141071070330.96,-38059593915.0981,2.975e+09,3463987296.99335,-488987296.993353,0,-1.10352311259078,30398613.7816066,2495360.45203956,139370.812128911,5325666887.15064,5178237439.12127,2140042343.98213,2.71639819819137,53.0238195106023,70.6384772774061,30.548788386426,-27.2430671612655,-17.7845050693146,0.888372129694356,110.412765492709,-7.00869431211445
149324738.385056,156395308.442605,8820133.62599308,194315863099.119,-127728163980.1,-66448347650.7817,8.75e+08,708972708.290689,166027291.709311,0,0.37511188849948,35314810.2152967,2668048.78468681,145358.668577483,6459177469.34671,6253352881.70792,3044785089.9197,4.22838852806224,58.6178593660773,60.6784150701788,30.0836854260906,-20.425548725025,-21.8236577257196,0.852362254209369,110.466133161177,-7.02144925011782
-363791758.089018,113639038.269477,12851308.455582,131021106558.25,-143485294313.85,-2365811224.24927,1.03e+09,838474473.411988,191525526.588012,0,0.431526377771243,38987356.9218736,3187922.37499629,241745.4810665,6371459259.89618,6436470191.68012,2387090595.3471,-9.3310187407168,35.6467394440898,53.1604909381817,20.5637517582408,-22.2925439007425,-0.99108564579019,0.924747084576977,110.324836210557,-7.0645523092403
-374375938.493059,113768403.083423,12360811.4899954,137810456064.771,-136045869895.277,1999476383.61926,9.95e+08,1161939154.5761,-166939154.576096,0,-0.376187688224029,32672198.5672681,2380720.04299809,147602.156876535,5163936667.30198,5080105187.26777,3046532414.05847,-11.4585474779808,47.7873924815418,83.7441115466546,26.6870926085105,-26.7801285367569,0.656312197563538,0.893265187790731,110.421737027116,-7.07770949347263
-405317689.233677,127909868.395663,12116072.2510412,106575123159.04,-92212396043.9784,-24126942244.7687,7.44e+08,871421356.208673,-127421356.208673,0,-0.287799063600163,35425393.8343266,2358736.61881144,174745.732010062,6396009583.35947,6825094038.73796,2264894871.13387,-11.441444832744,54.2281267758144,69.3354401945764,16.6627522629605,-13.5107876200091,-10.6525660648833,0.923910635877862,110.332594078757,-6.99580347681027
-365547826.644684,113640913.247589,12854090.2484669,131252708400.262,-143536093881.543,-2393880201.37451,3.77e+09,4411005788.123,-641005788.123002,0,-1.4453631268904,38793260.3620288,3173495.27782611,240674.728619726,6346489779.81728,6419169560.87428,2386121577.17582,-9.42297252752916,35.8093847000884,53.4085581904896,20.681150203324,-22.360539400052,-1.00325156281763,0.924704955827708,110.325418091549,-7.06367663292316
-171964885.080889,120543697.674753,11460074.5602042,159919811070.358,-142520670828.976,-11680829215.7231,4.3e+08,172811493.595318,257188506.404682,0,0.579796522740039,32606688.974535,2469674.42275508,144694.543239805,5841185143.70179,5586642772.45875,2936219783.10638,-5.27391435589147,48.8095501836549,79.2018434393287,27.3779733283733,-25.51096904416,-3.97818626620838,0.883478424604131,110.448919732993,-7.07039657704656
-171750971.133952,120579745.519596,11457334.5633022,159918116191.521,-142512874190.154,-11689925018.4938,4.3e+08,390658855.185304,39341144.8146963,0,0.0886577796451161,32614490.4951763,2470252.32794183,144693.247291921,5844856731.39972,5586967917.64702,2937887305.81222,-5.26609395168549,48.8127241722146,79.1836162207819,27.3604852164143,-25.5080888759021,-3.97902431293631,0.883533628219031,110.449061757784,-7.07052125474529
-362135355.7682,113590575.649704,12298187.4969184,96754397226.7934,-99041568093.052,-2311377101.36243,1.5e+08,178024412.613178,-28024412.6131778,0,-0.0633097542285877,58316343.64797,2535718.75979566,207924.200877153,9817098006.45899,8792116400.77009,8364908341.48353,-6.20984329803409,44.7962043152049,59.1474558759253,9.85570248592156,-11.2648153844252,-0.276318281923039,0.975328011361787,110.432215358169,-7.24574583926557
-361731890.593374,113794611.33604,12832477.257458,130929956495.347,-143542367008.455,-2291527741.60303,1.975e+09,2098631166.38109,-123631166.381091,0,-0.278563222153593,38841240.0819526,3181261.70089794,240565.357079734,6352129284.70955,6422686804.60856,2386394240.00332,-9.31308809477097,35.7702767125133,53.3429975672047,20.6119791690187,-22.3492708542876,-0.96024692952655,0.924627856426652,110.325339377969,-7.06539104302283
-410572767.350663,114949539.154908,12505937.4333571,135740255799.95,-132350948820.057,-1184302997.44678,1.5e+08,588321897.741969,-438321897.741969,0,-0.987317736860592,33410193.1059996,2332438.63437362,149116.486578322,5032567526.51607,4965568265.44596,2871145688.02888,-12.288847479811,49.2829853960029,83.8668997662336,26.972366507702,-26.6537366409906,-0.412484466526613,0.896616449557647,110.414031536755,-7.08067828628588
-7487909.98598111,139989859.02362,10641789.9198345,206375050223.605,-143557795041.928,-53762623017.7771,3703044000,2946482562.57577,756561437.424228,0,1.70316138427863,36168683.7137135,2554169.0046371,149539.811263942,6351509379.33638,5934188863.71037,2803221174.09565,-0.207027439683741,54.8083775073098,71.1635906845665,32.4922845733351,-24.1916457900143,-19.1788730459777,0.85386188931627,110.458067252933,-7.03707689609338
-6515583.06437445,140381524.495151,10616007.8961336,206605145208.453,-143463135343.394,-53898178228.4128,4643271000,3239173890.67772,1404097109.32228,0,3.16200840864922,36174858.2146769,2556470.44204784,149431.248185381,6357816629.14728,5940690554.90141,2813629438.76158,-0.180113575724561,54.9122423581396,71.0427572883795,32.4962415967261,-24.1492355169095,-19.1561040291561,0.853840350516811,110.458744491603,-7.03747571052664
-300992.61601615,140652995.427178,10576850.4416169,206343989117.545,-143001858954.236,-54627996728.1174,1056781000,1067731164.14984,-10950164.14984,0,-0.0246633488000563,36230995.5655168,2558837.43937013,149389.700007091,6360094146.38976,5945578793.08562,2809147415.02218,-0.00830759992426546,54.9675384856806,70.8003994995299,32.4435431879061,-24.0517978031911,-19.4464685035712,0.853653730626711,110.458234985726,-7.03620734487434
-9740078.45570076,139777470.565479,10657555.2814529,206214997752.512,-143766261718.157,-53311190274.6804,1635945000,1740181379.00879,-104236379.008791,0,-0.234594269163316,36126653.95787,2552227.88768129,149519.641165726,6346666637.43828,5929465907.50473,2802208505.17063,-0.269609205077763,54.7668455627085,71.2786306759538,32.4918590392116,-24.2460727426052,-19.0247050411526,0.854039306456894,110.458122390583,-7.03756542555435
-385908212.523008,120935671.816974,12516938.7368048,136151248805.587,-144556573016.815,-6065778823.88562,559900000,864394052.366142,-304494052.366142,0,-0.686986185534705,33384305.8872885,2608475.02231243,196735.535452162,5721659178.62275,5948898633.47332,2320065978.17585,-11.5595697519039,46.3625953028155,63.6231716249776,23.7957635285714,-24.2997203219134,-2.61448548487179,0.922072263622204,110.339054080827,-7.03969316291595
254977231.823009,168220395.714446,7502334.35042984,182986736834.197,-118423822148.687,-70095144320.613,5.25e+08,459658368.918709,65341631.0812914,0,0.14734757203604,35329027.594753,2996254.358185,149876.899310557,6800241458.89527,6140385476.8848,3750169392.0221,7.21721624347445,56.1435631307171,50.0566423841234,26.9088587427783,-19.2860566481515,-18.691194181716,0.856965221643795,110.494680947619,-7.00780234768689
248127305.07433,169286400.462205,7549678.07723703,192164177903.316,-122514428120.033,-72290095236.1572,3.5e+09,3955467212.78802,-455467212.78802,0,-1.02844334712308,35236536.6009072,2859851.00342707,150142.794945294,6616766036.72987,6174791299.98339,3435716151.21291,7.0417620177785,59.1941329318702,50.2833191561928,29.0420088660543,-19.8410637976319,-21.0407647356539,0.856510299265979,110.484434478277,-7.01467536471598
-443263556.769327,110207622.116335,13414555.2498309,133138772601.043,-140379694223.532,-4225454597.87964,3.2e+09,3034740612.37535,165259387.62465,0,0.373408533320875,38189091.1132752,3149653.54157164,249831.584198448,6290884944.78054,6324519502.1541,2347463508.16033,-11.6070726966121,34.9903951852885,53.6943929362243,21.1637589575544,-22.1961042535674,-1.80000864047129,0.927435560019693,110.317779434575,-7.05364399696683
-371802102.303956,113783560.414267,12350855.7394815,138033452746.289,-136210139804.025,1955435035.24182,6.47e+08,947045361.563105,-300045361.563105,0,-0.67616215721282,32635908.9165107,2381309.0660029,147505.079226886,5167756753.34966,5084689987.27718,3044979394.73824,-11.392423702833,47.7819372708542,83.7317318441892,26.7105166389301,-26.7882880067118,0.642183339112519,0.893093391373821,110.422020907937,-7.07753388928035
35844176.5945808,142548861.671271,10208454.9781937,201202280147.63,-140014702501.735,-55647134288.0166,810500000,999855331.128784,-189355331.128784,0,-0.426780343941611,36223430.9866647,2567242.17272692,148036.416322988,6339122758.39186,5954211825.4669,2789560647.32071,0.989530136109316,55.5260673050785,68.9590793384298,31.7397671280737,-23.5152370466357,-19.9483507703853,0.854777413860783,110.456873686388,-7.03171726050646
56067697.6212568,129231298.901156,10356064.8053929,167844273559.546,-149774424003.243,-31681525138.5044,1.833e+09,1332574007.41576,500425992.584241,0,1.12714815621194,31707293.8400616,2417101.78819737,142048.571944738,5358349512.46814,5401296462.68318,2276367766.14243,1.76829022066892,53.4653937753835,72.9050962189315,31.3238756018052,-27.729347025851,-13.9175776470392,0.87374284388508,110.425587465423,-7.02805089130718
153849286.37389,145946969.355959,9035604.45348448,164032949528.06,-131693482340.787,-50349113990.3752,3.6e+09,3744089836.56896,-144089836.568956,0,-0.325075742416672,31509294.1550348,2615601.80666054,140855.558137012,5588865788.73446,5374377328.0859,2422784905.42754,4.88266368700319,55.7986192639529,64.1480149806756,29.3499532335708,-24.5039516768894,-20.7815039121231,0.882041951790848,110.430032459737,-6.99812932035067
135781286.449877,155770084.958741,8705328.33409935,156445735556.406,-123563531534.328,-53187257006.8304,2.65e+09,2347202732.8769,302797267.123096,0,0.682976606150486,34602406.1779379,2699190.78224485,151312.214769563,5558478221.60464,5351667882.06231,2371280989.42157,3.92404174876284,57.7099203151512,57.5322246611546,28.1454256577519,-23.0887891882243,-22.4297572679502,0.883478961084471,110.420452080273,-6.97961078717773
235390802.945756,166278754.154074,7726480.48085746,162939834907.421,-115070087542.363,-69647100719.9707,1.1e+09,2191355340.71447,-1091355340.71447,0,-2.45984890744508,33374476.3503646,2736933.37828387,144347.405620244,6299444539.53934,5958337242.59309,2919248621.66758,7.05301861442343,60.7536725129697,53.5269785255763,25.8657463979096,-19.3124495739829,-23.8578859652542,0.830030406880315,110.467653203856,-6.99778600325877
26583016.0805759,159073907.686444,8842150.59496956,155381055616.675,-113862248158.077,-52921733584.0521,5.5e+08,954404319.119057,-404404319.119057,0,-0.912127350493708,36232662.7882259,2744715.07161543,149832.686598047,5490779636.78213,5284752292.02557,2356784772.2928,0.733675474969901,57.9564375666938,59.0134956245577,28.2985415360315,-21.5454276503914,-22.4550558057821,0.883890120322006,110.414274007002,-6.96667659492197
-594403328,166662144,10541408,1196949504,69994545152,-71202504704,3.6e+08,348048871.191681,11951128.8083191,0,0.0271560473886949,189315255948.476,5671561569.49548,652787047.579211,33523815503957.6,17614269972214,16022144438232.4,-0.00313975397820962,0.0293855831339984,0.016148310600052,3.57044532672212e-05,0.00397374090793512,-0.00444400591809016,0.998202061761139,111.547944721478,-6.63771456650709
-325339398.814404,130165701.571932,11613725.4271489,103816421001.756,-91094231596.6777,-24749014438.8631,6.5e+08,634144006.441389,15855993.5586109,0,0.0357870035578305,33884412.805675,2330103.75106034,161324.624799612,6430450102.27338,6833707037.16122,2251589531.63497,-9.60144715153261,55.8626205003526,71.9897873097478,16.1445030053267,-13.3301341572464,-10.991796724553,0.921221771410059,110.342839621645,-6.98833642413069
-363059182.727957,113763995.173976,12836515.0008811,131117479029.555,-143573957676.737,-2332406373.98267,4e+08,564915896.687489,-164915896.687489,0,-0.371648868233045,38809019.2239034,3175436.55517583,240411.645277194,6346735876.15405,6420608551.16934,2387358470.93249,-9.35502081702544,35.8262535551357,53.3938985612808,20.659041369941,-22.3614251721651,-0.976982050404706,0.924632344498142,110.325622284891,-7.06432190869664
-362464971.031662,113726694.751424,12840152.0421453,130960772053.575,-143516856944.342,-2326927997.02686,4.55e+09,3857677158.53685,692322841.463151,0,1.55963758103499,38936619.0473269,3185748.52462798,241246.379792434,6365427158.65783,6432733787.58961,2387085481.65994,-9.30910232835294,35.6985788025137,53.2242268389387,20.5737602189747,-22.3103989195423,-0.974798772354288,0.924685895145798,110.325083295157,-7.06497295713573
87565914.2195489,132935776.62624,9796561.1208945,162796764441.713,-140594799201.94,-38770942363.3826,2.975e+09,3395373172.61379,-420373172.61379,0,-0.948714650337347,30478730.8470316,2500136.07471698,139524.799328305,5337875082.02432,5186330134.83941,2149999011.46498,2.87301707735239,53.1714165363132,70.2137624856424,30.4984215516663,-27.1087253504145,-18.0330047393671,0.888340661690985,110.413306364069,-7.00773785920227
149156415.645435,155857023.850595,8838577.70662305,193243361980.934,-127816497534.396,-65956121496.125,8.75e+08,875961656.949866,-961656.94986558,0,-0.00216950123894842,35203259.0842906,2663303.16816654,145145.798045196,6433560619.10028,6230066475.36705,3015041370.62825,4.23700587744718,58.5201961659848,60.8944786942498,30.0367671064174,-20.5160728283988,-21.8756936931786,0.852165301008209,110.464973588569,-7.02066910704453
-362421802.750244,113725615.283454,12840402.6254828,130935083622.553,-143505974311.425,-2318295803.64722,1.03e+09,917370521.238758,112629478.761242,0,0.253852611185292,38932043.4728215,3186236.21696285,241226.414920032,6364989182.30496,6432213366.11724,2386786824.70709,-9.3090875901043,35.6927759084536,53.229670679886,20.571140008621,-22.3105121274998,-0.971304089518646,0.924685473377343,110.325031439891,-7.06517187837892
-373219848.941077,113725852.973452,12355577.042151,137856239709.622,-136017010127.053,2056588424.7467,9.95e+08,1173053322.03046,-178053322.030463,0,-0.401199507628626,32658087.1730347,2383251.40364203,147546.718857693,5169585717.02096,5085171867.07774,3053779013.37341,-11.4280988645666,47.7187814930724,83.7401003411522,26.6667867128554,-26.7477705144344,0.673456859759757,0.893187875007319,110.422189714066,-7.07802120163796
-401388008.911106,128009644.341636,12094198.3886263,106755807066.615,-92544693119.7228,-24122941351.4183,7.44e+08,892341490.174376,-148341490.174376,0,-0.33489122365712,35279365.4276279,2356299.98922418,173837.394697921,6383737746.91784,6808954500.32129,2263801384.85652,-11.3774157796153,54.326547946802,69.5719031549138,16.7230878364573,-13.5916157341565,-10.6559442505806,0.923699942499899,110.33360668202,-6.99625684744474
-365302414.701292,113626992.485912,12854543.78377,131215273301.135,-143525546230.44,-2392845469.53394,3.77e+09,4426629733.16191,-656629733.161915,0,-1.48053204267046,38838562.0896876,3176522.05961301,240944.215922343,6352353024.66894,6423205753.67971,2386393856.93113,-9.40566269826676,35.7708809677697,53.3507049943588,20.6561683192935,-22.3448464418593,-1.0027034986635,0.924719256131002,110.325288854688,-7.06377178638623
-169382826.004543,120673080.134149,11452594.2612455,160389962689.957,-142683073720.589,-12048287153.2329,4.3e+08,52389688.4090931,377610311.590907,0,0.851819369918329,32609480.6163289,2468571.95085865,144705.189976887,5839093395.17511,5589567651.42128,2928687175.9388,-5.19428162617611,48.8837605451099,79.1443227646139,27.4682989010739,-25.5266744440079,-4.11388667667137,0.883043460965371,110.448846508102,-7.06978186358961
-168408067.400197,120733843.604075,11449107.909993,160560761125.518,-142751505317.673,-12180659923.2419,4.3e+08,201382708.390799,228617291.609201,0,0.515684816394254,32612637.5816068,2468248.20254528,144707.179166913,5838938378.75406,5589908600.5712,2926583059.04917,-5.16388982580107,48.9147904491831,79.1191423667173,27.498279774581,-25.5373594665012,-4.16207559378116,0.882902743267453,110.448867087214,-7.0696141426442
-362461197.934191,113570178.423338,12300957.5231781,96765033150.793,-99074653888.5068,-2289583981.80371,1.5e+08,212831315.914501,-62831315.9145014,0,-0.141918361611155,58071971.9378119,2531648.42562345,207364.518331804,9770673916.03701,8754845315.8095,8306916334.30634,-6.24158584320751,44.8601698695071,59.320454734186,9.90361913439446,-11.3165510428377,-0.275623816306909,0.975188081137029,110.431831976299,-7.24548162631497
-365699913.941448,113670576.248645,12852230.9692543,131287275769.752,-143548861541.906,-2390657688.45947,1.975e+09,1928095796.54267,46904203.4573336,0,0.105606586075009,38734959.1902542,3169707.17023111,240301.52916163,6338978511.52025,6413990246.08465,2385816220.4378,-9.44108168915946,35.8615386671056,53.4837668910952,20.7111091370881,-22.3805861927423,-1.00202927114847,0.924680526216374,110.32559944808,-7.06360766604132
-408675553.250089,115164361.737978,12502472.2276867,135833603598.881,-132580010244.011,-1654922247.82825,1.5e+08,554883628.142035,-404883628.142035,0,-0.911681027063827,33361591.1186923,2320421.31325293,149027.1543574,5011760900.36636,4943366383.75749,2823501207.73799,-12.2498819614485,49.630798114215,83.8939204173694,27.1029696546281,-26.8197823005052,-0.586124150856683,0.896926771355352,110.412596353998,-7.08016711021149
-743934.453294516,141023646.124107,10562374.4931936,206824431071.931,-142965740134.872,-54783648199.7561,3703044000,2839707327.2658,863336672.734202,0,1.94331129313614,36240017.4843312,2561210.12393704,149339.887899483,6368429869.45142,5952686275.02173,2820765923.45898,-0.0205279827366575,55.0613340178933,70.7270819722515,32.4765185943309,-24.0170124091329,-19.4215506306802,0.853552677425671,110.458977180902,-7.0367181619574
